game_id,team,week,name,pass_type,x,y
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-11.469281644062796,4.05982732717513
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,0.27477813083112107,20.148193536673663
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,1.7125391863305734,2.143229748863541
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-24.546257025345653,16.51801461325256
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-15.170299297337817,-1.7662733064719758
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,25.981288906312344,4.285782293494371
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-5.148545728088594,8.903675879927007
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-11.795028587258402,-5.727248324044053
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,11.495571477642793,3.755226861386754
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,7.7850337146819895,-1.6536491139665181
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-22.882162346889633,10.69276372081661
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,19.987409829637983,3.3576541333633543
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,14.912427988272219,3.061796955898843
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,5.53565396028734,5.311714715055997
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,22.090752493296993,4.452825694048325
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-9.94420953060056,-5.847783998378458
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,21.068267038657208,9.523192780861567
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,2.878568561492425,0.6364477696943269
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-15.428905737975585,0.24968972499840578
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,8.571632386246511,-1.8787785875452458
2019111006,arizona-cardinals,10,Kyler Murray,COMPLETE,-12.645373550483543,-5.0874644738763495
2019111006,arizona-cardinals,10,Kyler Murray,TOUCHDOWN,-0.7263415510304767,12.568110090039944
2019111006,arizona-cardinals,10,Kyler Murray,TOUCHDOWN,23.646987909516373,36.9592886537331
2019111006,arizona-cardinals,10,Kyler Murray,TOUCHDOWN,15.538396820912212,35.82725770389813
2019111006,arizona-cardinals,10,Kyler Murray,INTERCEPTION,20.235737593490875,7.88490220430199
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,15.158030351571238,10.182586923658352
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-25.459947750290926,31.319251980627733
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-9.047202139514116,14.208448811623416
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,3.605479527377817,17.243256136698758
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,22.469219181611248,8.805802307331373
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-13.67971799355847,5.61749729760491
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,15.498665750977905,-5.037062597448934
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-21.509429051075053,43.496856069319946
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,17.945601832524037,19.702287800879354
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,11.693809991109356,13.121313838159715
